ID,EID,MaxSpeed,Capacity,Lanes,InRoundabout,Length,Xdata,Ydata,FRC
1270,1493,20.1,0,1,0,92.74,0.814957541822769,0.404057210907944,7
6541,9779,14.0,0,1,0,52.72,0.817472809714229,0.452174871938628,7
1276,1507,18.1694564819336,0,2,0,10.92,0.945513283627908,0.367610930546074,1
1295,1536,23.0,0,1,0,47.47,0.625414021199884,0.649534155730987,7
3770,5071,21.2154808044434,0,2,0,25.97,0.389941185918705,0.172605574088154,1
1343,1598,20.7,0,1,0,46.5,0.42161313436203,0.807177179587796,6
1479,1781,20.7,0,1,0,44.32,0.41442869906663,0.765935497955398,6
2118,2691,20.1,0,1,0,83.58,0.389048848477082,0.799782405058401,7
1643,2012,14.0,0,1,0,43.33,0.786356519199947,0.431809573548344,7
1368,1634,20.7,0,1,0,40.27,0.411525315964734,0.273259188371044,6
8963,14289,20.7,0,1,0,17.58,0.386865803467739,0.270238708031103,6
1732,2141,20.1,0,1,0,69.11,0.393826451938861,0.30376224513504,7
1369,1635,20.7,0,1,0,40.47,0.41284541708607,0.277525089194955,6
1380,1648,20.1,0,1,0,110.57,0.577211762935547,0.370309013353982,7
1919,2413,17.8329849243164,0,1,0,64.46,0.615796126736324,0.378912258684245,6
8398,13211,21.9790802001953,0,1,0,8.12,0.602675022701376,0.409630038750216,6
3171,4153,20.1,0,1,0,25.49,0.540085846456703,0.343210786369195,7
1381,1649,20.1,0,1,0,110.26,0.577211762935547,0.370309013353982,7
3626,4869,20.0,0,1,0,26.61,0.557918694039129,0.327080433279161,7
1736,2145,20.1,0,1,0,23.24,0.630767733009293,0.74251678199223,7
1418,1692,20.1,0,1,0,97.44,0.585285438487246,0.764615303700238,7
3382,4468,20.1,0,1,0,47.55,0.63277885855793,0.764888268823191,7
1419,1695,20.1,0,1,0,102.2,0.369839110211214,0.71866993103088,7
4272,5921,20.7,0,1,0,8.47,0.409791199014183,0.703616307981243,6
2087,2652,20.9895401000977,0,1,0,48.97,0.34098354071633,0.751448668260056,7
1420,1697,25.5690383911133,0,1,0,16.29,0.300450462654207,0.886010974027306,5
5355,7747,25.8514652252197,0,2,0,7.08,0.120102017167403,0.153831024337216,1
5498,8000,27.0,0,1,0,26.87,0.155290581996635,0.663503534588844,6
1429,1712,26.0,0,1,0,9.32,0.171862943987388,0.666236989885018,6
5310,7660,20.1,0,1,0,12.47,0.16719347851251,0.673080350757999,7
1430,1713,27.0,0,1,0,10.01,0.171862943987388,0.666236989885018,6
7102,10743,26.0,0,1,0,44.35,0.193436022583595,0.66664464585968,6
8037,12433,16.9372386932373,0,1,0,38.12,0.107279094501244,0.874607242597574,7
2410,3096,20.7,0,1,0,43.33,0.407955365357129,0.725761275233019,6
1481,1783,19.1663188934326,0,1,0,24.69,0.464901469040744,0.432048183596958,5
6847,10325,21.884937286377,0,1,0,43.65,0.481889922280272,0.455149021142485,5
3047,3980,20.1,0,1,0,37.04,0.536366230337552,0.788681348045984,7
2025,2561,20.1,0,1,0,62.23,0.295574878106906,0.288968622335458,7
2208,2817,22.0,0,1,0,23.57,0.309061353667236,0.314853025861432,7
1498,1805,17.8329849243164,0,1,0,58.69,0.663030257988891,0.272420847734811,6
8952,14274,20.1,0,1,0,7.16,0.656733995533643,0.296082905332618,7
2508,3216,20.1,0,1,0,47.14,0.635178211429302,0.291003576204719,7
2923,3795,21.9790802001953,0,1,0,45.95,0.644643797351426,0.315681707196959,6
4391,6147,13.0,0,1,0,48.17,0.745712208650904,0.921814204046962,4
6134,9051,12.0,0,1,0,43.96,0.740800859283733,0.888955798020912,7
1500,1809,20.1,0,1,0,4.55,0.80368456418559,0.296236383604567,7
7038,10627,22.5627613067627,0,2,0,13.24,0.795740063111255,0.289393958424924,1
5699,8327,20.1,0,1,0,50.74,0.186893250094569,0.775410425668524,7
1534,1857,20.1,0,1,0,60.69,0.196949904302869,0.749619853010026,7
6149,9074,20.1,0,1,0,10.07,0.183501989655743,0.723228099234657,7
7006,10585,26.0,0,1,0,19.72,0.270909180302337,0.960723479298166,6
6138,9055,23.0,0,1,0,10.3,0.861041620079663,0.214449797474787,6
1568,1898,21.8242683410645,0,1,0,33.0,0.864538263698907,0.233897568580401,6
1874,2339,21.8242683410645,0,1,0,20.78,0.8682264199078,0.257069653680096,6
1569,1899,23.0,0,1,0,33.0,0.864538263698907,0.233897568580401,6
3811,5141,20.1,0,1,0,33.67,0.185189219511159,0.625930715866588,7
2012,2542,20.7,0,1,0,92.75,0.43242979930014,0.235278100774265,6
1583,1923,22.5627613067627,0,2,0,55.4,0.41737287626405,0.192144965535831,1
5226,7514,22.5627613067627,0,2,0,19.68,0.390594301966476,0.187174066547551,1
4890,6970,20.1,0,1,0,27.55,0.497810473290563,0.52012299459915,7
6314,9357,21.0,0,1,0,24.76,0.192860019634904,0.220126082797005,7
3055,3990,19.7928867340088,0,1,0,69.61,0.245852993796833,0.303440190826441,6
2117,2689,23.9979114532471,0,1,0,15.13,0.220172960600983,0.273979415050775,6
1639,2007,26.0,0,1,0,40.28,0.253190445552098,0.669779395230702,6
2784,3595,27.0,0,1,0,33.92,0.2234404195595,0.667812432374632,6
8527,13476,20.1,0,1,0,38.06,0.234887335013772,0.652015668366038,7
5488,7982,20.8284511566162,0,1,0,9.89,0.330237004685966,0.639641152747471,6
4822,6860,20.1,0,1,0,43.96,0.308229596122119,0.643391506809571,7
1647,2022,20.1,0,1,0,37.38,0.101646647430567,0.814638024711351,7
3613,4848,20.1,0,1,0,112.01,0.0496068715587144,0.794956101381644,7
5704,8336,25.5690383911133,0,1,0,52.79,0.250391643725849,0.890558694333339,5
1700,2100,23.9979114532471,0,1,0,50.59,0.199452233968929,0.248194624080087,6
2116,2688,19.7928867340088,0,1,0,15.33,0.220172960600983,0.273979415050775,6
3407,4502,20.1,0,1,0,107.33,0.176148803246036,0.272646104740959,7
1694,2092,20.1,0,1,0,15.34,0.217813084002559,0.255755649712272,7
4122,5684,20.9895401000977,0,1,0,36.43,0.365153925186876,0.827354146139997,7
1705,2107,15.4414224624634,0,1,0,5.77,0.376682001865794,0.499450833643075,1
4419,6190,15.4414224624634,0,1,0,11.55,0.374296308229304,0.488435280233154,1
5455,7925,20.1,0,1,0,34.01,0.37841955603072,0.333857347646692,7
2122,2697,20.1,0,1,0,67.64,0.388870592323735,0.366135754371521,7
1731,2140,20.1,0,1,0,69.16,0.393826451938861,0.30376224513504,7
2103,2674,18.0,0,1,0,38.32,0.261376655637053,0.860395792850171,6
1814,2245,20.1,0,1,0,7.65,0.787878360637716,0.290208118122297,7
6427,9570,20.1,0,1,0,18.01,0.784473727286684,0.301229224404277,7
5426,7870,20.1,0,1,0,21.5,0.213947335586666,0.799323796683856,7
1892,2368,20.1,0,1,0,78.54,0.496323853901573,0.27537526973849,7
4035,5530,18.7489547729492,0,1,0,9.92,0.468699079380853,0.279550085486209,7
3242,4240,20.1,0,1,0,110.03,0.492256037559758,0.326751592127865,7
1914,2406,20.1,0,1,0,36.22,0.46124047421015,0.715845590872249,7
3251,4265,20.1,0,1,0,70.3,0.48942782371823,0.687392945309767,7
1915,2409,22.5627613067627,0,2,0,67.68,0.518154160665612,0.204075717211484,1
5602,8189,20.0,0,1,0,7.03,0.58663340521304,0.300570733073929,7
1916,2410,20.1,0,1,0,31.52,0.574418323700762,0.310971212972803,7
3625,4868,20.1,0,1,0,26.8,0.557918694039129,0.327080433279161,7
1917,2411,20.0,0,1,0,31.42,0.574418323700762,0.310971212972803,7
5495,7993,20.1,0,1,0,78.81,0.608718139352184,0.32528319871055,7
1918,2412,21.9790802001953,0,1,0,64.61,0.615796126736324,0.378912258684245,6
3052,3987,17.8329849243164,0,1,0,16.7,0.632014384148746,0.344616950030791,6
2949,3828,20.1,0,1,0,73.29,0.179520262443268,0.495942799716608,7
1930,2427,20.1,0,1,0,169.52,0.264919022934896,0.470137987353519,7
1953,2464,8.0,0,1,0,38.71,0.350420302037839,0.518042081419637,7
6106,9003,17.0,0,1,0,70.89,0.329426861982977,0.48413174736359,7
1954,2465,17.0,0,1,0,38.57,0.350420302037839,0.518042081419637,7
3823,5158,20.8284511566162,0,1,0,15.35,0.368795776008902,0.512322958490502,6
1957,2468,20.9895401000977,0,1,0,42.81,0.40641122969039,0.950392686101982,7
1958,2472,20.1,0,1,0,52.43,0.249633207938407,0.615800042613636,7
2577,3310,20.1,0,1,0,52.34,0.270740262697941,0.594170940832069,7
5937,8718,20.1,0,1,0,25.84,0.270280865233264,0.629956752240146,7
2002,2528,20.3598327636719,0,1,0,23.65,0.412695310174473,0.687323744840974,1
3594,4812,19.5167369842529,0,1,0,12.67,0.41657235272637,0.708225081275248,1
7176,10872,20.6527194976807,0,1,0,9.23,0.415714692212837,0.673635192567108,7
2003,2529,19.5167369842529,0,1,0,23.34,0.412695310174473,0.687323744840974,1
8526,13475,22.6464443206787,0,1,0,12.28,0.40462109252302,0.674113045994154,6
8603,13625,17.9006271362305,0,1,0,37.33,0.406343272202557,0.655525679915948,1
5013,7170,20.1,0,1,0,19.52,0.209252803957345,0.895462828107769,7
2024,2558,22.6993732452393,0,2,0,39.79,0.218107013496893,0.884929708528779,5
8232,12825,18.0,0,1,0,5.41,0.2369841183617,0.881187183239483,6
7610,11605,22.6993732452393,0,1,0,49.54,0.251869227000432,0.883253370480888,5
2026,2565,22.5627613067627,0,2,0,10.46,0.663062446964546,0.236613556233023,1
5136,7380,17.9832630157471,0,1,0,47.67,0.332818661500505,0.696485864860462,6
7498,11410,27.0,0,1,0,19.64,0.329472124792896,0.674912818891016,6
2043,2590,26.0,0,1,0,84.31,0.368876145398699,0.674443072084877,6
8525,13474,20.6527194976807,0,1,0,11.59,0.40462109252302,0.674113045994154,6
2044,2591,27.0,0,1,0,83.31,0.368876145398699,0.674443072084877,6
2048,2595,21.884937286377,0,1,0,39.98,0.516762998157875,0.498621469945756,5
2888,3741,19.5836811065674,0,1,0,26.09,0.499482650228094,0.477683298235685,5
4925,7035,19.0,0,1,0,168.83,0.522396434099006,0.439579254775294,6
2177,2766,25.0,0,1,0,8.24,0.461920126627091,0.419981123014465,6
2049,2596,18.7489547729492,0,1,0,80.63,0.488477940124598,0.39290391031945,7
2076,2637,20.1,0,1,0,123.04,0.0828497800390012,0.280329546885428,7
2083,2645,20.1,0,1,0,51.41,0.600884260189207,0.24631102376303,7
7781,11927,22.5627613067627,0,2,0,6.97,0.60094216617464,0.221212668265621,1
4493,6330,21.2154808044434,0,2,0,11.72,0.660428649890324,0.216108929383492,1
7599,11580,20.1,0,1,0,42.76,0.659277433813821,0.184009885729891,7
4282,5932,20.8284511566162,0,1,0,83.78,0.277833672567645,0.81145599216717,6
8763,13926,27.0627613067627,0,1,0,46.81,0.262653687857982,0.864002348370605,6
2123,2699,19.0,0,1,0,30.65,0.71852556718753,0.865442119369036,6
2819,3655,20.7,0,1,0,29.79,0.698144536022228,0.855542779001883,6
6536,9772,21.4330539703369,0,1,0,6.35,0.704089554104644,0.867003555055648,6
5012,7169,21.0,0,1,0,99.1,0.133949121300094,0.230951408465609,6
2163,2743,19.7928867340088,0,1,0,12.15,0.17720025820305,0.231017642499808,6
7841,12034,20.1,0,1,0,64.39,0.153896827480158,0.255469123160681,7
2164,2745,20.1,0,1,0,111.64,0.340279400496574,0.839058709202383,7
8000,12368,20.1,0,1,0,27.74,0.141990738450021,0.505193859663346,7
2950,3829,20.1,0,1,0,73.14,0.179520262443268,0.495942799716608,7
2205,2812,20.1,0,1,0,44.53,0.154643988264555,0.525225908109786,7
2206,2813,20.1,0,1,0,44.27,0.154643988264555,0.525225908109786,7
7203,10911,20.1,0,1,0,28.45,0.156836014674769,0.561463357178953,7
4069,5597,20.1,0,1,0,35.28,0.16945581576113,0.546632012442591,7
2802,3627,20.1,0,1,0,27.51,0.636676525067454,0.792574732481909,7
4316,6010,20.1,0,1,0,39.67,0.475913688316415,0.622487538992078,7
2229,2848,20.1,0,1,0,66.2,0.436461507436395,0.631222741641046,7
2256,2884,20.7,0,1,0,4.31,0.351601351389748,0.361693783790295,6
6677,10026,15.4414224624634,0,1,0,31.85,0.352181193680058,0.348826913536865,1
2459,3158,20.7,0,1,0,24.19,0.346803687888322,0.349594909624414,6
2263,2894,20.1,0,1,0,89.61,0.302885260456206,0.620191346814761,7
6152,9082,20.8284511566162,0,1,0,35.29,0.340026021068988,0.607665444956134,6
2300,2943,21.884937286377,0,1,0,41.03,0.578436367902784,0.578180962217227,5
4321,6023,19.5836811065674,0,1,0,21.22,0.562332222315545,0.554198035251008,5
2311,2959,17.8329849243164,0,1,0,42.28,0.554953109105149,0.57553239353823,7
3370,4450,20.1,0,1,0,58.2,0.536126013359963,0.617578077075881,7
2962,3844,17.8329849243164,0,1,0,8.86,0.538517935604851,0.581939713006236,7
2330,2985,17.824634552002,0,1,0,36.65,0.620692564165124,0.560916454465254,7
2627,3376,20.1,0,1,0,77.96,0.651638996204731,0.534132726777387,7
4523,6390,20.1,0,1,0,24.68,0.614667631519644,0.537399584648874,7
2334,2990,20.7,0,1,0,106.52,0.406097380800256,0.590380053666194,6
7051,10644,20.7,0,1,0,35.96,0.341774610236197,0.323318458637791,6
2489,3195,20.1,0,1,0,88.67,0.546116083287918,0.669895793066986,7
2589,3333,18.7489547729492,0,1,0,22.48,0.513814132385185,0.679791337541452,6
3314,4382,20.1,0,1,0,30.93,0.606793738011981,0.282962241460586,7
2509,3217,20.1,0,1,0,47.16,0.635178211429302,0.291003576204719,7
2531,3245,18.7489547729492,0,1,0,16.25,0.52177838468693,0.699275130808888,6
6306,9344,18.7489547729492,0,1,0,5.2,0.506637646319379,0.66306810199751,6
5312,7664,25.0,0,1,0,77.39,0.654704959882635,0.510735891335778,6
4651,6591,19.0,0,1,0,26.01,0.690575776186538,0.533310967122961,6
2628,3378,20.1,0,1,0,8.65,0.183966111611895,0.575426570265271,7
3445,4569,20.1,0,1,0,5.87,0.190088894769092,0.576106455883282,7
2629,3379,20.1,0,1,0,8.65,0.183966111611895,0.575426570265271,7
5772,8438,20.1,0,1,0,12.63,0.176833621554541,0.575589045905713,7
2631,3381,20.1,0,1,0,36.55,0.580785127596629,0.513354685344702,7
4522,6389,20.1,0,1,0,24.49,0.599249006788769,0.527466751352951,7
4905,6998,18.7489547729492,0,1,0,10.75,0.525506972472658,0.71166561859486,6
2690,3469,25.0,0,1,0,133.0,0.509013978581609,0.434580542395886,6
2694,3473,21.9790802001953,0,1,0,62.19,0.590162988355895,0.438399528973053,6
8397,13210,17.8329849243164,0,1,0,8.29,0.602675022701376,0.409630038750216,6
2742,3538,21.2154808044434,0,2,0,18.9,0.44385365017319,0.180268810970227,1
3913,5320,21.2154808044434,0,2,0,45.72,0.465428649782878,0.18297123719459,1
2751,3550,20.1,0,1,0,100.27,0.824608142522422,0.208449557855658,7
6059,8914,20.1,0,1,0,7.21,0.785372264133782,0.208736603329382,7
7101,10742,27.0,0,1,0,43.91,0.193436022583595,0.66664464585968,6
2783,3594,26.0,0,1,0,33.42,0.2234404195595,0.667812432374632,6
5621,8221,20.1,0,1,0,20.79,0.653277352161144,0.774142626170821,7
3383,4469,20.1,0,1,0,47.31,0.63277885855793,0.764888268823191,7
3580,4792,23.2133884429932,0,1,0,31.65,0.694406828205752,0.830898696634622,3
5195,7466,20.8493728637695,0,1,0,12.48,0.685184763887738,0.853600569124239,3
2827,3667,20.1,0,1,0,19.15,0.208081617463854,0.49746250101552,7
2917,3788,17.9832630157471,0,1,0,25.98,0.28894301631053,0.838153493030835,6
7937,12226,26.0,0,1,0,12.96,0.287800265381425,0.831744674001604,6
6846,10324,19.1663188934326,0,1,0,43.74,0.481889922280272,0.455149021142485,5
2887,3740,21.884937286377,0,1,0,26.08,0.499482650228094,0.477683298235685,5
5589,8170,17.9832630157471,0,1,0,36.47,0.288687468148415,0.868332031629652,6
3892,5282,14.0,0,1,0,13.6,0.641733095399717,0.340348618037396,7
2922,3794,17.8329849243164,0,1,0,46.62,0.644643797351426,0.315681707196959,6
3051,3986,21.9790802001953,0,1,0,16.62,0.632014384148746,0.344616950030791,6
2977,3863,20.1,0,1,0,31.06,0.269733916144767,0.656196935905079,7
5938,8719,20.1,0,1,0,25.59,0.270280865233264,0.629956752240146,7
2984,3872,27.0627613067627,0,1,0,55.41,0.211309712933058,0.935090381018038,6
3914,5322,22.5627613067627,0,2,0,37.1,0.463130365112391,0.199236440490152,1
8766,13931,15.4414224624634,0,1,0,10.28,0.382927470079894,0.533362054360866,1
3040,3971,27.8891220092773,0,2,0,64.54,0.925397613469033,0.292852065537114,5
3060,3996,20.8493728637695,0,1,0,4.66,0.880576685651968,0.391782520316293,3
5043,7226,23.2133884429932,0,2,0,32.99,0.893875031123606,0.364123669834969,3
3179,4163,22.6993732452393,0,1,0,8.65,0.197871328835548,0.886210861069329,5
3185,4170,20.4665279388428,0,1,0,22.05,0.365207857900164,0.38355999605925,1
3200,4190,21.2154808044434,0,2,0,18.29,0.671666250401231,0.220905634088113,1
4494,6333,21.2154808044434,0,2,0,4.77,0.67912772349764,0.22826166109474,1
3369,4449,20.1,0,1,0,46.4,0.395129564695262,0.751433684904182,7
3375,4457,20.1,0,1,0,47.37,0.168527911206619,0.703117693596353,7
7477,11374,20.1,0,1,0,8.6,0.17201062772997,0.680215750195097,7
3776,5082,20.1,0,1,0,54.33,0.168545004970531,0.751235326025401,7
3401,4495,21.0,0,1,0,49.0,0.336668260043815,0.434426373590086,7
3403,4497,20.8284511566162,0,1,0,128.75,0.303805675307169,0.726490916053588,6
4283,5933,27.0627613067627,0,1,0,83.9,0.277833672567645,0.81145599216717,6
4164,5749,20.1,0,1,0,41.45,0.238263120938919,0.57223206725377,7
6242,9243,22.0,0,1,0,35.41,0.207475273377946,0.575053440977426,7
3920,5339,20.1,0,1,0,27.93,0.21867564556754,0.558747087592388,7
3420,4518,20.1,0,1,0,9.03,0.161438109740692,0.576219523631199,7
5413,7844,20.1,0,1,0,10.28,0.169161190432298,0.57618386512315,7
7202,10910,20.1,0,1,0,28.56,0.156836014674769,0.561463357178953,7
3421,4519,20.1,0,1,0,9.19,0.161438109740692,0.576219523631199,7
7865,12080,20.1,0,1,0,29.99,0.145826941591524,0.577401656086367,7
3436,4546,21.2154808044434,0,2,0,27.03,0.781582887331972,0.264832552149046,1
6271,9292,20.1,0,1,0,4.72,0.773131430702526,0.256014293410804,7
3444,4568,20.1,0,1,0,6.03,0.190088894769092,0.576106455883282,7
6241,9242,20.1,0,1,0,35.19,0.207475273377946,0.575053440977426,7
7190,10892,22.0,0,1,0,17.95,0.193273927044168,0.586857244769266,7
3457,4595,22.6993732452393,0,1,0,20.45,0.280563678078079,0.885267538876508,5
4495,6334,21.2154808044434,0,2,0,94.94,0.726464460634583,0.24224025796478,1
7570,11520,20.7,0,1,0,7.32,0.370128727075651,0.478473996130446,6
3506,4680,15.4414224624634,0,1,0,43.9,0.370543655914933,0.46208175914502,1
3508,4685,15.4414224624634,0,1,0,16.05,0.366247736762183,0.435535558716128,1
3507,4682,20.4665279388428,0,1,0,46.99,0.376474529390218,0.445945150391179,1
4420,6192,20.4665279388428,0,1,0,10.28,0.380624685813789,0.471238048444725,1
7845,12042,15.4414224624634,0,2,0,14.86,0.364648136740611,0.413957045680672,1
7545,11484,20.7,0,1,0,8.94,0.423247021604087,0.714973998381654,6
3595,4813,20.3598327636719,0,1,0,12.47,0.41657235272637,0.708225081275248,1
6340,9407,19.5167369842529,0,1,0,133.67,0.427085651271245,0.772493750118183,1
3614,4850,20.1,0,1,0,72.17,0.885183230299327,0.428950171437786,7
5640,8249,20.1,0,1,0,49.19,0.909811474886727,0.457693601162646,7
4426,6202,20.1,0,1,0,44.6,0.894357182343299,0.487718007730119,7
7191,10893,20.1,0,1,0,17.98,0.193273927044168,0.586857244769266,7
5969,8775,22.0,0,1,0,22.06,0.194953086494732,0.608776264481424,7
3671,4934,6.7,0,1,0,29.44,0.17547484942171,0.598726432707254,7
3731,5015,25.7112979888916,0,2,0,19.68,0.102632447900509,0.136302618292333,1
6779,10213,25.7112979888916,0,2,0,12.63,0.113420074754704,0.137652738400087,1
4487,6319,21.2154808044434,0,2,0,58.44,0.418084176563935,0.17648578526501,1
3771,5073,20.1,0,1,0,27.26,0.605740808140889,0.826748883110656,7
4070,5599,20.1,0,1,0,26.74,0.620517143713627,0.811280535309715,7
6944,10490,22.0,0,1,0,30.44,0.201347788890212,0.633936849734552,7
5968,8774,20.1,0,1,0,22.22,0.194953086494732,0.608776264481424,7
3824,5161,20.8284511566162,0,1,0,7.3,0.373730648476337,0.500298363689475,6
9096,14565,25.7112979888916,0,2,0,54.95,0.247466106367454,0.148400989880579,1
3837,5184,20.1,0,1,0,159.12,0.209827054060945,0.0732676063443945,7
4607,6527,17.9006271362305,0,1,0,45.02,0.39399926426967,0.584564705474554,1
3876,5255,20.4665279388428,0,1,0,33.43,0.405400364408677,0.620223895878135,1
7745,11861,20.7,0,1,0,17.51,0.391664321237797,0.624328064713648,6
3911,5317,21.2154808044434,0,2,0,14.68,0.486752090614504,0.190355674148088,1
3912,5319,22.5627613067627,0,2,0,16.61,0.444172043302438,0.196879068658901,1
3919,5337,22.5627613067627,0,2,0,97.49,0.721138275743098,0.258166437800748,1
7655,11706,22.5627613067627,0,2,0,7.25,0.684409137329068,0.240531166553943,1
6796,10240,20.1,0,1,0,47.43,0.199053497296087,0.545166891910372,7
7957,12282,20.1,0,1,0,25.81,0.214128602994872,0.530286968738817,7
3958,5401,20.1,0,1,0,17.39,0.208833316781048,0.782586370467677,7
3961,5405,25.5690383911133,0,1,0,74.48,0.406795598202839,0.874547877126663,5
6781,10216,18.7029285430908,0,1,0,8.76,0.438296390824505,0.87226073952187,5
3982,5436,25.8514652252197,0,2,0,12.37,0.109874771391054,0.153462238465827,1
4023,5514,20.1,0,1,0,11.43,0.176680093204849,0.673372389322116,7
5275,7605,24.5782890319824,0,2,0,11.48,0.328989475445608,0.158348173202939,3
4063,5581,22.5627613067627,0,2,0,62.82,0.355782820030779,0.178131339401339,1
4068,5596,20.1,0,1,0,35.66,0.16945581576113,0.546632012442591,7
6797,10241,20.1,0,1,0,47.62,0.199053497296087,0.545166891910372,7
4166,5752,22.6993732452393,0,1,0,9.11,0.320916340986621,0.879420528283241,5
4705,6662,25.5690383911133,0,1,0,5.53,0.312515590654003,0.882799416058378,5
4216,5828,21.0,0,1,0,6.26,0.351381514340969,0.415128244003819,7
6035,8878,20.1,0,1,0,6.36,0.944549329609232,0.396968988408379,7
4259,5904,18.6715488433838,0,2,0,68.52,0.92535895588418,0.367801726241498,1
6771,10191,19.5167369842529,0,1,0,11.97,0.438254974740823,0.836627956925921,1
4355,6088,20.7,0,1,0,9.79,0.430498737350076,0.828304312379928,6
6339,9406,20.3598327636719,0,1,0,134.6,0.427085651271245,0.772493750118183,1
7652,11699,20.4665279388428,0,1,0,37.58,0.384706554119064,0.492316582371708,1
8312,13010,19.0,0,1,0,22.16,0.691129781970154,0.865061345178003,4
4425,6201,13.0,0,1,0,57.46,0.716147138358731,0.887864133656235,4
4489,6323,21.2154808044434,0,2,0,47.23,0.562842961491774,0.195482323223602,1
4491,6326,21.2154808044434,0,2,0,11.84,0.605062912932685,0.203241895690024,1
4492,6329,21.2154808044434,0,2,0,26.99,0.619832994050783,0.205229791116036,1
4496,6337,21.2154808044434,0,2,0,13.96,0.765412349800681,0.256827496984502,1
4524,6391,20.1,0,1,0,24.31,0.614667631519644,0.537399584648874,7
4521,6388,20.1,0,1,0,24.49,0.599249006788769,0.527466751352951,7
5817,8519,20.1,0,1,0,13.03,0.375275781069563,0.760035876046822,7
4674,6623,18.7489547729492,0,1,0,31.54,0.482329121746801,0.477434097279247,7
4704,6661,22.6993732452393,0,1,0,5.87,0.312664261588739,0.879476351193392,5
4721,6684,20.4665279388428,0,2,0,23.18,0.389202164350557,0.520675478786924,1
6380,9468,20.4665279388428,0,2,0,35.24,0.389410705920698,0.548204414949459,1
4820,6855,20.1,0,1,0,61.93,0.573468179630738,0.21933943004102,7
5780,8455,22.5627613067627,0,2,0,20.36,0.587980707656858,0.21822769116613,1
7945,12240,20.1,0,1,0,8.01,0.547306502405669,0.215465188507428,7
4827,6868,25.5690383911133,0,1,0,19.46,0.224308727046013,0.898239002516955,5
4841,6892,22.6993732452393,0,1,0,8.86,0.300050650844894,0.879845406741207,5
7591,11560,22.6993732452393,0,1,0,9.78,0.306423603125127,0.878781743723494,5
6004,8833,20.1,0,1,0,39.55,0.474456980412893,0.526086562382901,7
4927,7038,15.4414224624634,0,2,0,32.75,0.333730125496114,0.243786277179434,1
4930,7043,25.7112979888916,0,2,0,112.91,0.185742946356796,0.143443783073122,1
5042,7225,20.8493728637695,0,2,0,5.04,0.886019825790812,0.384121743204961,3
5141,7388,25.7112979888916,0,2,0,12.58,0.138699985650703,0.140050230649749,1
8882,14146,25.7112979888916,0,2,0,4.72,0.144501913236791,0.140287610812803,1
5202,7475,20.1,0,1,0,108.1,0.250597448279758,0.51399207657923,7
8444,13303,20.1,0,1,0,8.26,0.211219926448579,0.51151256199758,7
5863,8602,20.1,0,1,0,68.11,0.82645179047158,0.312793184175722,7
5246,7549,27.0627613067627,0,1,0,53.1,0.240732971614341,0.906832425107234,6
5356,7749,25.8514652252197,0,2,0,3.93,0.116409891714421,0.15367998540643,1
5773,8439,20.1,0,1,0,12.63,0.176833621554541,0.575589045905713,7
5414,7845,20.1,0,1,0,10.28,0.169161190432298,0.57618386512315,7
6978,10547,19.5836811065674,0,2,0,17.77,0.39392185544929,0.407991729089607,5
7502,11418,20.8284511566162,0,1,0,13.18,0.333910876315218,0.628318593761678,6
7083,10705,20.3598327636719,0,1,0,26.01,0.442151558729217,0.857878225365823,1
6782,10217,25.5690383911133,0,1,0,8.51,0.438296390824505,0.87226073952187,5
7568,11518,19.5167369842529,0,1,0,27.97,0.445856008139884,0.886108151327647,1
8139,12646,20.1,0,1,0,13.22,0.930321334122649,0.451095751589042,7
5639,8248,20.1,0,1,0,49.49,0.909811474886727,0.457693601162646,7
8177,12722,22.5627613067627,0,2,0,50.69,0.56181903043179,0.214353449632538,1
5790,8477,15.4414224624634,0,1,0,30.61,0.379947074914213,0.515684705502546,1
5808,8504,14.0,0,1,0,13.86,0.839426106319431,0.466871166255728,7
5935,8716,20.1,0,1,0,7.07,0.779249726012406,0.319914376596465,7
6430,9573,20.1,0,1,0,11.55,0.781297184326908,0.312727616159577,7
6426,9569,20.1,0,1,0,13.73,0.776823719288995,0.329852055886479,7
5936,8717,20.1,0,1,0,7.07,0.779249726012406,0.319914376596465,7
6077,8949,25.7112979888916,0,2,0,25.18,0.126053765342413,0.139078429048127,1
7979,12324,18.7489547729492,0,1,0,9.72,0.459623678718036,0.497652900368934,7
7307,11093,20.1,0,1,0,9.46,0.174334270248185,0.723560527892468,7
6167,9113,20.1,0,1,0,43.28,0.177816986771537,0.700658584491213,7
6650,9975,20.8284511566162,0,1,0,29.65,0.348255721314514,0.580034902271895,6
6274,9295,20.1,0,1,0,51.23,0.777549069538291,0.230803617903361,7
6272,9293,20.1,0,1,0,4.72,0.773131430702526,0.256014293410804,7
6428,9571,20.1,0,1,0,18.06,0.784473727286684,0.301229224404277,7
6429,9572,20.1,0,1,0,11.55,0.781297184326908,0.312727616159577,7
8779,13953,17.8329849243164,0,1,0,17.46,0.552241284579069,0.55284355946928,7
6675,10022,15.4414224624634,0,1,0,78.98,0.344369175401955,0.30252236935031,1
6676,10025,15.4414224624634,0,1,0,10.75,0.337403721879698,0.264749925089636,1
7145,10825,21.884937286377,0,2,0,10.4,0.380304971505245,0.396480311171539,5
7274,11032,19.5836811065674,0,2,0,6.11,0.371457671639394,0.402522632488404,5
7485,11386,20.3598327636719,0,1,0,9.03,0.44947556506853,0.905009689823075,1
