0.239930379034675,0.879271920521179,67018,4350018,0,0.1
0.219835894066142,0.823831353586806,67019,4850303.0,0,0
0.33149154027163,0.266348298201832,67020,4505684.0,0,0
0.291238338733339,0.261042539386637,67021,4425240.0,0,0
0.539902768804564,0.525485413954266,67026,4238672.0,0,0
0.526849263095401,0.511292919153743,67027,4238673.0,0,0
0.104658267204981,0.153298430790039,67042,4667296.0,0,0
0.0879067672677054,0.644731207621217,67044,4277265.0,0,0
0.0983906222448194,0.779505396921812,67045,4305425.0,0,0
0.167656070169789,0.776693470026088,67046,4227399.0,0,0
0.288649391936163,0.511465111298542,67051,4282923.0,0,0
0.254886652109149,0.571024854940478,67052,4386556.0,0,0
0.350676881364267,0.268154669063177,67055,4383945.0,0,0
0.364948194815015,0.33254410367465,67056,4400911.0,0,0
0.41363751407794,0.42294751290707,67057,4595394.0,0,0
0.392342230879647,0.488735682835183,67058,4445860.0,0,0
0.460144869509901,0.529694449938681,67061,4537382.0,0,0
0.451892619929661,0.506315511170109,67062,4487115.0,0,0
0.577552464391667,0.855210129700001,67067,4581778.0,0,0
0.563977547358388,0.81912680040466,67068,4978546.0,0,0
0.579264275700612,0.462411164164204,67069,4517054.0,0,0
0.629236472127166,0.495253397808354,67070,4660632.0,0,0
0.640843385883078,0.737148417509646,67071,4291759.0,0,0
0.661689067341937,0.766393861170075,67072,4562344.0,0,0
0.809332381713717,0.558364527820348,67082,4406397.0,0,0
0.797129461025597,0.589350639486813,67083,4694633.0,0,0
0.81031559353156,0.2781189236867,67084,4333747.0,0,0
0.875391202661369,0.312791562033993,67085,4303956.0,0,0
0.943028039334176,0.400591593730208,67088,4348546.0,0,0
0.9333355781297,0.44712987336927,67089,4487722.0,0,0
0.0952873943293585,0.581810468790579,67116,4587213.0,0,0
0.113780906068949,0.58074362278004,67117,4880184.0,0,0
0.143816089610216,0.661304572829681,67119,4408480.0,0,0
0.147709485447994,0.644689072806049,67120,4434734.0,0,0
0.228761234139157,0.613628718547664,67131,4690688.0,0,0
0.206026301892093,0.647368057656996,67132,4394883.0,0,0
0.36819150667118,0.359829493902211,67137,4188400.0,0,0
0.341843939924436,0.221985003683406,67138,4647708.0,0,0
0.501794830106246,0.646614166436016,67144,4455556.0,0,0
0.373188518201287,0.562813101374656,67145,4676789.0,0,0
0.352740462026847,0.633614807684232,67146,4164503.0,0,0
0.049643262394718,0.229110715217781,67161,4198587.0,0,0
0.184361515462296,0.828660832084331,67162,4862201.0,0,0
0.187912110256375,0.884712868679498,67163,4835264.0,0,0
0.32637343406756,0.718313182510348,67166,4630610.0,0,0
0.306234214962179,0.785458712935715,67167,5028816.0,0,0
0.380455016990062,0.876261144428078,67168,4242349.0,0,0
0.32627566612963,0.878133389755309,67169,4575274.0,0,0
0.422867790115948,0.53795320883032,67171,4834500.0,0,0
0.549878796838984,0.781345460925662,67176,4660633.0,0,0
0.536390608377784,0.74366402410757,67177,4217499.0,0,0
0.774553991358073,0.279670834911008,67179,4199236.0,0,0
0.673497780491346,0.249759847487327,67180,4476800.0,0,0
0.282503686184224,0.225354358824181,67210,4537381.0,0,0
0.236305674004792,0.219480057848138,67211,4937030.0,0,0
0.321353659048221,0.379882626100353,67216,4256221.0,0,0
0.348853729148607,0.387079009063872,67217,4523566.0,0,0
0.367090621953177,0.475705965115862,67218,4712391.0,0,0
0.360720680927841,0.436234378850679,67219,5021183.0,0,0
0.595698550288783,0.270345516028993,67223,4243850.0,0,0
0.519562920435427,0.266307830473767,67224,4620646.0,0,0
0.601096504820805,0.607329056965978,67225,4429523.0,0,0
0.588627379263334,0.592897768246463,67226,4859675.0,0,0
0.712128341594707,0.688485712894421,67232,4375044.0,0,0
0.657215354247191,0.64655345667186,67233,4489638.0,0,0
0.646741331583017,0.344415669663169,67234,4712664.0,0,0
0.699986643602551,0.377421138943921,67235,4932305.0,0,0
0.790919665323402,0.270406511813312,67237,4729971.0,0,0
0.859553143789353,0.208263150522444,67240,4315980.0,0,0
